"Story","Title","Result","Date","Stability","Duration (s)"
"Arrivals tab in SMT application for Store Operator user","Verify user is able to update arrival line and arrival receipt type data before finalizing","SUCCESS","2023-01-02T16:53:03.295+05:30[Asia/Calcutta]","0.0","66.3"
"Arrivals tab in SMT application for Store Operator user","Verify user is able to delete arrival line  And arrival receipt type data before finalizing","SUCCESS","2023-01-02T16:54:09.653+05:30[Asia/Calcutta]","0.0","74.01"
